Timestamp,Value
2019-10-17 17:30:00,12
2019-10-18 01:24:00,13
2019-10-18 03:22:00,19
2019-10-18 19:12:00,21
2019-10-19 08:04:00,22
2019-10-19 14:00:00,21
2019-10-20 02:40:00,22
2019-10-20 04:00:00,21
2019-10-20 06:36:00,22
2019-10-20 09:20:00,21
2019-10-20 10:48:00,20
2019-10-20 18:24:00,21
2019-10-20 19:44:00,20
2019-10-21 06:12:00,21
2019-10-21 11:48:00,20
2019-10-21 20:08:00,19
2019-10-21 23:04:00,18
2019-10-22 00:36:00,19
2019-10-22 09:52:00,18
2019-10-23 06:36:00,19
2019-10-23 09:26:00,18
2019-10-23 12:24:00,17
2019-10-23 22:28:00,18
2019-10-24 06:56:00,20
2019-10-24 12:04:00,19
2019-10-24 18:14:00,18
2019-10-25 02:10:00,19
2019-10-25 03:46:00,17
2019-10-25 06:42:00,18
2019-10-25 09:00:00,17
2019-10-25 10:16:00,16
2019-10-26 06:48:00,17
2019-10-26 10:20:00,16
2019-10-27 08:10:00,17
2019-10-27 09:34:00,16
2019-10-27 15:44:00,15
2019-10-28 05:32:00,16
2019-10-28 06:56:00,17
2019-10-28 08:52:00,16
2019-10-29 07:32:00,17
2019-10-29 10:32:00,16
2019-10-30 13:08:00,15
2019-10-30 15:36:00,16
2019-10-30 18:20:00,17
2019-10-31 07:20:00,18
2019-10-31 10:48:00,17
2019-11-01 06:44:00,18
2019-11-01 11:30:00,17
2019-11-02 00:32:00,16
2019-11-02 06:44:00,17
2019-11-02 08:40:00,16
2019-11-02 14:14:00,15
2019-11-02 18:54:00,14
2019-11-02 21:56:00,15
2019-11-03 07:08:00,16
2019-11-03 11:08:00,15
2019-11-04 07:24:00,16
2019-11-04 10:02:00,15
2019-11-04 13:24:00,16
2019-11-05 08:16:00,17
2019-11-05 09:52:00,16
2019-11-05 18:14:00,15
2019-11-05 20:08:00,16
2019-11-06 09:44:00,17
2019-11-06 11:46:00,16
2019-11-07 08:04:00,17
2019-11-07 09:02:00,16
2019-11-07 16:12:00,17
2019-11-08 06:24:00,16
2019-11-08 07:20:00,18
2019-11-08 08:32:00,17
2019-11-08 12:52:00,16
2019-11-08 14:42:00,17
2019-11-09 00:32:00,16
2019-11-09 01:24:00,17
2019-11-09 03:54:00,16
2019-11-09 04:32:00,17
2019-11-09 08:00:00,18
2019-11-09 13:52:00,17
2019-11-10 08:12:00,18
2019-11-10 12:08:00,17
2019-11-10 21:20:00,16
2019-11-10 22:20:00,17
2019-11-11 07:16:00,18
2019-11-11 09:56:00,17
2019-11-11 11:42:00,16
2019-11-11 12:16:00,17
2019-11-11 18:02:00,16
2019-11-11 18:58:00,17
2019-11-11 22:24:00,16
2019-11-11 22:58:00,17
2019-11-12 00:46:00,16
2019-11-12 01:32:00,17
2019-11-12 07:40:00,18
2019-11-12 09:40:00,17
2019-11-12 19:26:00,16
2019-11-12 19:56:00,17
2019-11-13 02:40:00,18
2019-11-13 03:26:00,17
2019-11-13 07:16:00,18
2019-11-13 11:58:00,17
2019-11-13 12:44:00,16
2019-11-13 13:16:00,17
2019-11-13 14:06:00,18
2019-11-13 14:46:00,17
2019-11-13 23:36:00,16
2019-11-14 00:32:00,17
2019-11-14 07:32:00,18
2019-11-14 12:48:00,17
2019-11-14 16:12:00,16
2019-11-14 16:28:00,17
2019-11-14 21:04:00,16
2019-11-14 22:56:00,17
2019-11-15 02:20:00,18
2019-11-15 04:44:00,19
2019-11-15 04:56:00,18
2019-11-15 07:28:00,19
2019-11-15 07:44:00,20
2019-11-15 12:36:00,19
2019-11-15 23:56:00,18
2019-11-16 03:40:00,19
2019-11-16 03:42:00,18
2019-11-16 05:40:00,19
2019-11-16 08:20:00,18
2019-11-16 08:58:00,17
2019-11-16 10:52:00,18
2019-11-16 12:04:00,17
2019-11-16 13:50:00,18
2019-11-16 15:26:00,19
2019-11-17 02:02:00,17
2019-11-17 04:08:00,19
2019-11-17 16:12:00,18
2019-11-17 16:56:00,19
2019-11-17 19:04:00,20
2019-11-17 20:30:00,19
2019-11-18 02:58:00,20
2019-11-18 04:20:00,19
2019-11-18 08:40:00,18
2019-11-18 10:12:00,19
2019-11-18 10:36:00,20
2019-11-18 13:00:00,19
2019-11-18 15:52:00,18
2019-11-18 18:28:00,20
2019-11-18 18:56:00,19
2019-11-18 21:26:00,20
2019-11-18 21:56:00,19
2019-11-19 01:12:00,20
2019-11-19 06:08:00,19
2019-11-19 15:16:00,18
2019-11-19 17:20:00,19
2019-11-20 02:30:00,20
2019-11-20 03:04:00,19
2019-11-20 07:48:00,20
2019-11-20 12:44:00,19
2019-11-20 18:26:00,18
2019-11-20 19:00:00,19
2019-11-21 08:10:00,20
2019-11-21 09:58:00,19
2019-11-21 10:06:00,20
2019-11-21 11:00:00,19
2019-11-21 20:24:00,20
2019-11-21 21:10:00,19
2019-11-22 08:26:00,20
2019-11-22 11:24:00,19
2019-11-23 08:44:00,20
2019-11-23 12:56:00,19
2019-11-24 12:56:00,20
2019-11-24 14:32:00,19
2019-11-25 07:42:00,20
2019-11-25 11:44:00,19
2019-11-25 19:00:00,18
2019-11-26 07:30:00,19
2019-11-26 13:12:00,18
2019-11-27 01:44:00,17
2019-11-27 02:36:00,18
2019-11-27 07:32:00,19
2019-11-27 09:52:00,18
2019-11-27 11:32:00,16
2019-11-28 01:32:00,17
2019-11-28 08:00:00,18
2019-11-28 12:38:00,17
2019-11-29 08:40:00,18
2019-11-29 11:00:00,17
2019-11-29 13:06:00,14
2019-11-29 21:40:00,15
2019-11-29 22:40:00,17
2019-11-30 08:00:00,18
2019-11-30 10:40:00,17
2019-12-01 11:02:00,16
2019-12-02 09:04:00,17
2019-12-02 11:54:00,16
2019-12-03 01:28:00,15
2019-12-03 08:12:00,16
2019-12-03 14:04:00,15
2019-12-04 07:22:00,16
2019-12-04 14:02:00,15
2019-12-05 09:08:00,16
2019-12-05 13:04:00,15
2019-12-05 20:46:00,16
2019-12-06 21:38:00,15
2019-12-07 10:04:00,16
2019-12-07 11:52:00,15
2019-12-08 07:50:00,16
2019-12-08 10:08:00,15
2019-12-09 07:52:00,16
2019-12-10 09:02:00,17
2019-12-10 13:42:00,16
2019-12-11 00:52:00,15
2019-12-11 07:36:00,16
2019-12-11 09:24:00,15
2019-12-12 07:52:00,16
2019-12-12 11:08:00,15
2019-12-12 21:40:00,16
2019-12-12 23:42:00,17
2019-12-13 01:56:00,16
2019-12-13 08:12:00,17
2019-12-13 13:56:00,16
2019-12-14 08:04:00,17
2019-12-14 09:56:00,16
2019-12-15 07:48:00,17
2019-12-15 11:22:00,16
2019-12-16 07:54:00,17
2019-12-16 13:34:00,16
2019-12-17 07:48:00,17
2019-12-17 08:34:00,18
2019-12-17 10:00:00,17
2019-12-18 07:30:00,18
2019-12-18 11:04:00,17
2019-12-18 18:06:00,16
2019-12-20 04:48:00,15
2019-12-20 07:32:00,16
2019-12-20 10:52:00,15
2019-12-21 10:00:00,16
2019-12-21 13:36:00,15
2019-12-22 07:50:00,16
2019-12-22 10:14:00,15
2019-12-24 08:26:00,16
2019-12-24 17:04:00,15
2019-12-24 20:42:00,14
2019-12-25 09:08:00,15
2019-12-25 12:56:00,14
2019-12-26 08:06:00,15
2019-12-26 10:22:00,16
2019-12-26 11:32:00,15
2019-12-27 08:06:00,16
2019-12-27 12:12:00,15
2019-12-28 09:20:00,16
2019-12-28 11:56:00,15
2019-12-29 11:08:00,16
2019-12-29 13:00:00,15
2019-12-30 07:36:00,16
2019-12-30 10:32:00,15
2019-12-30 21:32:00,16
2019-12-31 07:40:00,17
2019-12-31 13:28:00,16
2020-01-02 09:48:00,17
2020-01-02 14:32:00,16
2020-01-04 08:56:00,17
2020-01-04 12:08:00,16
2020-01-04 22:00:00,15
2020-01-05 07:52:00,16
2020-01-05 12:20:00,15
2020-01-06 07:44:00,16
2020-01-06 10:52:00,15
2020-01-07 08:44:00,16
2020-01-07 09:24:00,15
2020-01-08 10:12:00,16
2020-01-08 13:18:00,15
2020-01-09 08:08:00,16
2020-01-09 15:28:00,15
2020-01-10 07:56:00,16
2020-01-10 10:02:00,15
2020-01-11 09:28:00,16
2020-01-11 11:48:00,15
2020-01-11 22:14:00,14
2020-01-12 07:28:00,15
2020-01-12 10:56:00,14
2020-01-12 18:04:00,13
2020-01-13 14:08:00,12
2020-01-14 08:12:00,13
2020-01-14 10:54:00,12
2020-01-15 04:00:00,11
2020-01-15 08:26:00,12
2020-01-15 11:28:00,13
2020-01-15 15:56:00,12
2020-01-15 17:32:00,13
2020-01-16 01:32:00,12
2020-01-16 10:32:00,13
2020-01-16 12:36:00,12
2020-01-16 18:00:00,13
2020-01-18 08:52:00,14
2020-01-18 12:08:00,13
2020-01-19 07:28:00,14
2020-01-19 10:20:00,13
2020-01-19 14:26:00,12
2020-01-20 08:02:00,13
2020-01-20 10:52:00,12
2020-01-21 08:04:00,13
2020-01-21 10:00:00,12
2020-01-22 02:20:00,13
2020-01-22 07:12:00,14
2020-01-22 11:20:00,13
2020-01-23 07:26:00,14
2020-01-23 11:36:00,13
2020-01-23 21:44:00,12
2020-01-24 06:32:00,11
2020-01-24 14:36:00,12
2020-01-25 09:44:00,13
2020-01-25 13:50:00,12
2020-01-26 07:44:00,13
2020-01-26 10:16:00,12
2020-01-26 15:48:00,11
2020-01-27 07:48:00,12
2020-01-27 12:36:00,11
2020-01-28 08:04:00,12
2020-01-28 09:50:00,11
2020-01-29 07:28:00,12
2020-01-29 23:32:00,10
2020-01-30 04:48:00,12
2020-01-30 10:12:00,13
2020-01-30 12:04:00,12
2020-01-31 08:00:00,13
2020-01-31 11:42:00,11
2020-01-31 12:58:00,12
2020-02-01 08:26:00,13
2020-02-01 15:20:00,12
2020-02-02 00:22:00,11
2020-02-02 07:16:00,12
2020-02-02 13:04:00,11
2020-02-03 03:40:00,9
2020-02-03 08:00:00,10
2020-02-12 02:44:00,9
2020-02-13 08:44:00,8
2020-02-14 08:00:00,7
2020-02-17 04:40:00,8
2020-02-17 06:44:00,9
2020-02-17 07:48:00,10
2020-02-17 11:48:00,9
2020-02-18 08:40:00,10
2020-02-18 13:00:00,9
2020-02-19 06:28:00,8
2020-02-19 08:20:00,9
2020-02-19 10:52:00,8
2020-02-19 11:02:00,9
2020-02-20 07:36:00,10
2020-02-20 12:48:00,9
2020-02-20 16:16:00,8
2020-02-21 08:40:00,9
2020-02-21 10:20:00,8
2020-02-22 08:58:00,9
2020-02-22 11:34:00,8
2020-02-23 07:02:00,9
2020-02-23 08:52:00,10
2020-02-23 11:18:00,9
2020-02-24 07:48:00,10
2020-02-24 11:24:00,9
2020-02-25 08:40:00,10
2020-02-25 12:56:00,9
2020-02-26 08:52:00,10
2020-02-26 10:42:00,9
2020-02-26 13:40:00,10
2020-02-27 06:38:00,11
2020-02-27 08:56:00,12
2020-02-27 11:30:00,11
2020-02-28 09:04:00,12
2020-02-28 10:36:00,11
2020-02-29 08:48:00,12
2020-02-29 12:48:00,11
2020-03-02 03:04:00,9
2020-03-02 07:44:00,11
2020-03-02 09:58:00,12
2020-03-02 11:52:00,11
2020-03-03 08:10:00,12
2020-03-03 13:44:00,11
2020-03-04 08:40:00,12
2020-03-04 10:36:00,11
2020-03-05 07:06:00,10
2020-03-05 09:12:00,9
2020-03-05 19:42:00,11
2020-03-06 16:52:00,12
2020-03-06 23:12:00,11
2020-03-07 12:10:00,10
2020-03-09 09:52:00,11
2020-03-10 01:24:00,10
2020-03-10 07:06:00,11
2020-03-10 09:48:00,10
2020-03-11 08:00:00,11
2020-03-11 09:58:00,10
2020-03-12 02:06:00,11
2020-03-12 07:40:00,12
2020-03-12 10:34:00,11
2020-03-12 11:32:00,12
2020-03-12 20:44:00,11
2020-03-13 15:06:00,10
2020-03-14 05:22:00,9
2020-03-14 06:20:00,10
2020-03-14 09:00:00,9
2020-03-14 18:08:00,10
2020-03-14 20:56:00,8
2020-03-15 03:28:00,7
2020-03-15 23:36:00,6
2020-03-16 09:32:00,8
2020-03-16 15:12:00,6
2020-03-16 15:52:00,7
2020-03-16 16:56:00,8
2020-03-16 22:24:00,7
2020-03-16 23:42:00,6
2020-03-17 07:08:00,7
2020-03-17 07:36:00,5
2020-03-17 09:36:00,4
2020-03-18 01:36:00,5
2020-03-18 06:28:00,6
2020-03-18 09:40:00,5
2020-03-18 20:36:00,6
2020-03-19 05:32:00,5
2020-03-19 06:52:00,6
2020-03-19 08:56:00,5
2020-03-20 09:18:00,6
2020-03-20 10:28:00,5
2020-03-21 09:52:00,3
2020-03-22 00:52:00,4
2020-03-22 01:50:00,3
2020-03-22 16:28:00,4
2020-03-22 18:28:00,2
2020-03-23 00:24:00,3
2020-03-23 00:28:00,2
2020-03-23 01:32:00,3
2020-03-23 03:44:00,2
2020-03-23 05:08:00,3
2020-03-23 06:28:00,4
2020-03-23 14:08:00,3
2020-03-23 19:24:00,2
2020-03-24 02:20:00,-1
2020-03-24 11:24:00,1
2020-03-24 19:00:00,-1
2020-03-24 20:04:00,1
2020-03-24 22:28:00,-1
2020-03-25 02:18:00,2
2020-03-25 07:00:00,3
2020-03-25 08:28:00,4
2020-03-25 14:22:00,2
2020-03-25 17:08:00,3
2020-03-25 19:10:00,4
2020-03-25 19:48:00,3
2020-03-25 21:42:00,2
2020-03-26 06:44:00,1
2020-03-26 08:04:00,2
2020-03-26 16:20:00,1
2020-03-26 17:20:00,2
2020-03-26 18:40:00,1
2020-03-26 20:12:00,2
2020-03-27 04:16:00,1
2020-03-27 06:56:00,2
2020-03-27 15:24:00,1
2020-03-27 17:04:00,2
2020-03-28 23:00:00,1
2020-03-29 03:22:00,2
2020-03-29 22:54:00,1
2020-03-29 23:50:00,2
2020-03-30 02:12:00,1
2020-03-30 03:48:00,2
2020-03-30 06:08:00,-1
2020-03-30 06:48:00,2
2020-03-30 16:50:00,1
2020-03-31 04:28:00,-1
2020-03-31 05:06:00,1
2020-03-31 06:42:00,2
2020-04-01 00:12:00,1
2020-04-01 02:12:00,2
2020-04-01 19:12:00,1
2020-04-01 20:56:00,2
2020-04-01 23:36:00,1
2020-04-02 03:12:00,2
2020-04-02 07:26:00,1
2020-04-02 08:02:00,-1
2020-04-02 12:44:00,1
2020-04-03 19:36:00,-1
2020-04-05 02:28:00,1
2020-04-05 13:00:00,-1
2020-04-06 07:20:00,1
2020-04-07 01:40:00,2
2020-04-08 01:40:00,-1
2020-04-08 14:46:00,2
2020-04-08 17:20:00,1
2020-04-08 19:16:00,3
2020-04-09 04:48:00,4
2020-04-09 13:06:00,6
2020-04-10 00:32:00,5
2020-04-10 06:18:00,6
2020-04-10 07:54:00,7
2020-04-10 11:32:00,6
2020-04-10 22:08:00,5
2020-04-11 03:36:00,4
2020-04-11 07:56:00,6
2020-04-12 07:56:00,4
2020-04-12 16:24:00,5
2020-04-16 01:04:00,4
2020-04-16 02:30:00,5
2020-04-16 06:20:00,4
2020-04-16 20:16:00,3
2020-04-17 01:36:00,4
2020-04-17 03:14:00,3
2020-04-17 08:40:00,4
2020-04-17 13:12:00,3
2020-04-17 19:36:00,4
2020-04-17 20:08:00,3
2020-04-18 03:08:00,4
2020-04-18 16:26:00,5
2020-04-18 17:54:00,4
2020-04-19 00:18:00,5
2020-04-19 06:08:00,4
2020-04-21 06:08:00,3
2020-04-22 12:52:00,2
2020-04-23 00:40:00,3
2020-04-23 03:52:00,4
2020-04-23 07:16:00,3
2020-04-23 19:28:00,2
2020-04-23 20:46:00,3
2020-04-24 03:48:00,2
2020-04-24 09:26:00,3
2020-04-24 11:08:00,2
2020-04-25 04:46:00,1
2020-04-25 10:36:00,2
2020-04-25 11:48:00,3
2020-04-26 04:58:00,2
2020-04-26 08:24:00,1
2020-04-28 18:04:00,3
2020-04-28 20:32:00,2
2020-04-28 23:32:00,3
2020-04-29 08:32:00,4
2020-04-29 13:48:00,5
2020-04-29 17:32:00,6
2020-05-02 04:08:00,5
2020-05-02 09:06:00,6
2020-05-02 10:36:00,5
2020-05-03 04:22:00,6
2020-05-03 09:04:00,5
2020-05-04 06:28:00,4
2020-05-05 07:20:00,3
2020-05-09 00:50:00,2
2020-05-09 19:50:00,3
2020-05-11 18:32:00,4
2020-05-12 03:48:00,2
2020-05-12 05:16:00,3
2020-05-12 06:52:00,4
2020-05-12 18:30:00,3
2020-05-12 21:48:00,4
2020-05-12 22:08:00,3
2020-05-13 05:34:00,5
2020-05-18 03:46:00,6
2020-05-19 02:00:00,5
2020-05-19 04:48:00,6
2020-05-20 05:28:00,7
2020-05-20 13:58:00,6
2020-05-21 01:58:00,7
2020-05-21 18:06:00,8
2020-05-22 02:58:00,7
2020-05-22 04:08:00,8
2020-05-23 17:52:00,7
2020-05-24 14:20:00,8
2020-05-24 22:20:00,7
2020-05-25 03:42:00,8
2020-05-25 08:32:00,7
2020-05-25 13:12:00,8
2020-05-26 00:56:00,9
2020-05-27 18:20:00,8
2020-05-27 20:36:00,9
2020-05-27 23:18:00,10
2020-05-29 02:48:00,9
2020-05-29 05:20:00,10
2020-06-02 22:16:00,9
2020-06-04 12:26:00,10
2020-06-04 19:48:00,11
2020-06-05 04:20:00,10
2020-06-05 08:08:00,11
2020-06-05 20:56:00,10
2020-06-06 00:36:00,11
2020-06-06 09:28:00,10
2020-06-06 12:56:00,11
2020-06-13 03:44:00,10
2020-06-13 05:54:00,11
2020-06-15 13:00:00,12
2020-06-16 01:52:00,11
2020-06-16 05:04:00,12
2020-06-19 20:14:00,11
2020-06-20 00:16:00,10
2020-06-20 09:12:00,11
2020-06-20 15:26:00,10
2020-06-20 18:36:00,12
2020-06-21 05:04:00,11
2020-06-21 06:00:00,12
2020-06-21 08:02:00,11
2020-06-21 08:16:00,12
2020-06-23 02:00:00,11
2020-06-24 05:40:00,12
2020-06-24 11:36:00,11
2020-06-24 14:22:00,12
2020-06-24 18:44:00,13
2020-06-24 20:00:00,12
2020-06-24 20:32:00,13
2020-06-24 21:56:00,12
2020-06-24 23:48:00,10
2020-06-25 08:20:00,11
2020-06-25 19:32:00,12
2020-06-26 06:06:00,11
2020-06-26 08:52:00,12
2020-06-26 10:40:00,13
2020-06-26 22:14:00,11
2020-06-27 08:30:00,13
2020-06-27 14:36:00,11
2020-06-27 15:56:00,7
2020-06-27 20:44:00,6
2020-06-28 01:46:00,5
2020-06-28 02:34:00,6
2020-06-28 08:56:00,5
2020-06-28 10:00:00,6
2020-06-30 19:08:00,7
2020-06-30 20:04:00,6
2020-06-30 22:12:00,7
2020-07-03 14:34:00,6
2020-07-03 15:48:00,7
2020-07-04 08:56:00,6
2020-07-04 11:36:00,7
2020-07-04 22:46:00,6
2020-07-05 00:38:00,7
2020-07-05 18:12:00,11
2020-07-05 18:40:00,12
2020-07-05 22:08:00,13
2020-07-06 08:24:00,12
2020-07-06 23:54:00,11
2020-07-07 02:36:00,10
2020-07-07 03:40:00,11
2020-07-07 05:20:00,12
2020-07-07 09:56:00,11
2020-07-07 11:56:00,12
2020-07-09 19:36:00,11
2020-07-10 23:18:00,12
2020-07-11 03:16:00,11
2020-07-11 04:20:00,12
2020-07-12 21:08:00,11
2020-07-12 21:44:00,12
2020-07-13 15:54:00,10
2020-07-13 18:52:00,9
2020-07-17 01:28:00,8
2020-07-17 07:24:00,9
2020-07-17 17:08:00,8
2020-07-18 00:52:00,7
2020-07-18 08:52:00,8
2020-07-19 05:08:00,9
2020-07-23 07:24:00,8
2020-07-28 05:20:00,9
2020-07-28 07:24:00,8
2020-07-28 15:20:00,9
2020-07-28 16:02:00,10
2020-07-28 21:30:00,9
2020-07-29 09:46:00,10
2020-08-01 02:56:00,9
2020-08-01 04:48:00,8
2020-08-01 06:14:00,9
2020-08-01 08:36:00,10
2020-08-01 17:52:00,9
2020-08-02 10:12:00,8
2020-08-02 19:16:00,9
2020-08-06 22:32:00,8
2020-08-07 02:40:00,9
2020-08-11 16:04:00,8
2020-08-12 12:16:00,9
2020-08-13 15:52:00,10
2020-08-14 23:40:00,9
2020-08-15 17:36:00,10
2020-08-17 21:16:00,9
2020-08-18 03:36:00,10
2020-08-18 21:24:00,11
2020-08-23 18:00:00,10
2020-08-23 19:44:00,11
2020-08-25 08:26:00,10
2020-08-25 10:56:00,11
2020-08-25 11:40:00,10
2020-08-25 23:52:00,11
2020-08-31 16:06:00,10
2020-08-31 18:34:00,8
2020-08-31 18:48:00,7
2020-09-01 19:52:00,8
2020-09-03 14:54:00,7
2020-09-03 16:00:00,8
2020-09-03 20:24:00,7
2020-09-04 11:44:00,8
2020-09-04 23:36:00,7
2020-09-05 06:32:00,8
2020-09-05 22:36:00,7
2020-09-06 09:26:00,8
2020-09-06 16:42:00,7
2020-09-07 18:38:00,-1
2020-09-07 18:52:00,7
2020-09-07 23:18:00,6
2020-09-08 08:16:00,7
2020-09-08 12:20:00,6
2020-09-08 13:40:00,7
2020-09-08 23:04:00,6
2020-09-09 06:04:00,7
2020-09-09 07:16:00,6
2020-09-09 13:12:00,5
2020-09-09 17:04:00,6
2020-09-09 18:36:00,5
2020-09-10 00:26:00,6
2020-09-10 07:04:00,7
2020-09-10 10:16:00,6
2020-09-10 13:24:00,7
2020-09-10 20:52:00,6
2020-09-10 23:20:00,7
2020-09-11 01:04:00,6
2020-09-11 08:18:00,7
2020-09-11 10:28:00,6
2020-09-12 04:26:00,5
2020-09-12 10:12:00,6
2020-09-12 21:32:00,7
2020-09-13 09:18:00,6
2020-09-13 10:32:00,7
2020-09-13 11:28:00,6
2020-09-13 20:56:00,5
2020-09-13 23:20:00,6
2020-09-14 08:24:00,5
2020-09-14 10:32:00,6
2020-09-14 11:30:00,5
2020-09-14 13:56:00,6
2020-09-16 01:20:00,7
2020-09-16 02:44:00,6
2020-09-16 03:44:00,7
2020-09-16 03:52:00,6
2020-09-16 09:08:00,4
2020-09-16 10:40:00,5
2020-09-16 11:24:00,4
2020-09-16 13:20:00,5
2020-09-16 16:48:00,6
2020-09-17 08:46:00,7
2020-09-17 15:14:00,6
2020-09-17 16:20:00,4
2020-09-17 22:00:00,5
2020-09-20 23:02:00,7
2020-09-21 00:20:00,8
2020-09-21 05:08:00,5
2020-09-21 06:30:00,4
2020-09-22 08:24:00,5
2020-09-22 09:36:00,6
2020-09-22 10:52:00,7
2020-09-22 16:08:00,6
2020-09-22 21:20:00,7
2020-09-22 22:04:00,8
2020-09-22 23:20:00,7
2020-09-23 00:20:00,5
2020-09-23 07:18:00,4
2020-09-23 15:48:00,5
2020-09-23 21:46:00,6
2020-09-24 01:38:00,7
2020-09-24 10:44:00,8
2020-09-24 21:04:00,7
2020-09-24 21:16:00,8
2020-09-25 00:36:00,7
2020-09-25 01:24:00,6
2020-09-25 05:12:00,8
2020-09-25 11:04:00,7
2020-09-26 05:04:00,6
2020-09-27 03:08:00,7
2020-10-02 20:20:00,8
2020-10-05 20:40:00,7
2020-10-06 16:00:00,6
2020-10-09 17:28:00,5
2020-10-10 01:40:00,6
2020-10-10 04:04:00,7
2020-10-13 22:28:00,6
2020-10-14 08:34:00,7
2020-10-15 02:00:00,8
2020-10-15 13:16:00,7
2020-10-16 15:38:00,6
2020-10-21 12:24:00,5
2020-10-22 05:56:00,4
2020-10-23 16:50:00,5
2020-11-12 20:42:00,4
2020-11-17 04:08:00,5
2020-11-19 14:56:00,6
2020-11-23 16:02:00,5
2020-11-24 13:00:00,6
2020-11-27 02:28:00,7
2020-12-04 06:32:00,6
2020-12-05 04:16:00,5
2020-12-05 23:48:00,6
2020-12-06 21:26:00,7
2020-12-10 05:48:00,5
2020-12-10 07:16:00,3
2020-12-12 02:26:00,5
2020-12-12 03:46:00,4
2020-12-12 05:52:00,3
2020-12-12 16:36:00,4
2020-12-12 18:56:00,5
2020-12-13 07:44:00,4
2020-12-13 11:08:00,3
2020-12-14 14:00:00,4
2020-12-14 15:56:00,5
2020-12-14 16:34:00,6
2020-12-14 18:34:00,5
2020-12-15 05:32:00,4
2020-12-15 06:44:00,3
2020-12-16 20:10:00,5
2020-12-17 00:04:00,6
2020-12-21 16:48:00,5
2020-12-22 10:08:00,4
2020-12-22 11:24:00,5
2020-12-25 01:54:00,6
2020-12-26 23:10:00,5
2020-12-27 00:30:00,2
2020-12-27 01:10:00,1
2020-12-27 18:22:00,3
2020-12-27 22:04:00,4
2020-12-28 15:20:00,5
2020-12-28 23:48:00,4
2020-12-29 07:16:00,5
2020-12-29 22:46:00,4
2020-12-30 04:26:00,5
2020-12-30 04:56:00,4
2020-12-30 05:40:00,5
2021-01-02 00:46:00,4
2021-01-02 21:56:00,5
2021-01-04 03:20:00,4
2021-01-04 06:52:00,5
2021-01-04 13:12:00,4
2021-01-05 06:08:00,5
2021-01-05 07:44:00,4
2021-01-05 09:52:00,5
2021-01-05 19:06:00,4
2021-01-05 22:04:00,5
2021-01-07 04:32:00,4
2021-01-07 06:04:00,5
2021-01-07 07:28:00,4
2021-01-07 12:12:00,5
2021-01-07 13:30:00,4
2021-01-07 16:18:00,5
2021-01-07 18:26:00,6
2021-01-08 03:00:00,5
2021-01-08 03:18:00,6
2021-01-08 15:44:00,5
2021-01-08 20:06:00,6
2021-01-11 23:48:00,5
2021-01-14 21:06:00,4
2021-01-15 01:52:00,5
2021-01-15 03:00:00,4
2021-01-15 07:16:00,5
2021-01-15 13:14:00,4
2021-01-16 06:58:00,5
2021-01-16 10:56:00,4
2021-01-17 07:44:00,5
2021-01-17 18:26:00,6
2021-01-20 02:12:00,7
2021-01-20 03:02:00,8
2021-01-23 22:44:00,7
2021-01-24 00:32:00,8
2021-01-24 01:46:00,7
2021-01-25 19:08:00,8
2021-01-25 22:04:00,4
2021-01-26 01:18:00,3
2021-01-26 06:48:00,6
2021-01-26 07:00:00,7
2021-01-26 08:56:00,8
2021-01-26 21:20:00,7
2021-01-27 02:04:00,5
2021-01-27 02:18:00,4
2021-01-27 03:56:00,3
2021-01-27 17:46:00,4
2021-01-28 11:34:00,3
2021-01-30 10:52:00,4
2021-02-01 18:40:00,3
2021-02-03 03:40:00,2
2021-02-03 04:24:00,3
2021-02-03 21:36:00,2
2021-02-06 02:30:00,3
2021-02-06 03:52:00,2
2021-02-06 20:58:00,3
2021-02-06 21:56:00,2
2021-02-07 05:00:00,3
2021-02-07 07:44:00,2
2021-02-09 15:00:00,3
2021-02-09 18:32:00,2
2021-02-10 05:12:00,3
2021-02-10 06:16:00,2
2021-02-11 05:58:00,3
2021-02-11 10:48:00,2
2021-02-13 08:38:00,3
2021-02-14 01:30:00,2
2021-02-15 09:16:00,1
2021-02-15 13:20:00,2
2021-02-16 05:24:00,3
2021-02-16 08:12:00,2
2021-02-17 08:44:00,3
2021-02-17 22:32:00,2
2021-02-18 01:24:00,3
2021-02-18 02:52:00,2
2021-02-18 06:02:00,3
2021-02-18 06:50:00,2
2021-02-18 22:22:00,1
2021-02-19 13:20:00,2
2021-02-20 08:10:00,4
2021-02-20 15:54:00,3
2021-02-21 07:46:00,2
2021-02-21 13:58:00,1
2021-02-21 17:04:00,2
2021-02-21 20:12:00,3
2021-02-26 20:34:00,2
2021-02-27 23:14:00,3
2021-03-05 17:22:00,2
2021-03-05 18:48:00,3
2021-03-05 20:52:00,2
2021-03-06 04:58:00,1
2021-03-06 07:42:00,2
2021-03-09 20:36:00,3
2021-03-14 08:28:00,4
2021-03-15 18:10:00,3
2021-03-19 19:20:00,2
2021-03-28 18:26:00,1
2021-03-29 04:32:00,2
2021-03-30 06:04:00,1
2021-03-30 11:52:00,2
2021-04-01 05:32:00,3
2021-04-02 12:12:00,2
2021-04-04 13:02:00,3
2021-04-05 01:30:00,4
2021-04-05 02:32:00,3
2021-04-05 07:28:00,4
2021-04-05 10:24:00,3
2021-04-06 07:24:00,4
2021-04-06 14:42:00,3
2021-04-06 22:48:00,4
2021-04-07 14:40:00,3
2021-04-07 15:56:00,2
